"b""Wonder what's happening at #BAPT2019? Like if it's interesting, or worth your time? Have a read of the Conference O\xe2\x80\xa6 https://t.co/yoDnlo0azj"""
b'RT @MNRealdelSarte: Part 1: CUTV News Radio welcomes back Dr. Marshall Goldsmith https://t.co/aZNVzcysT2 #coaching #mbti #processcom #condu\xe2\x80\xa6'
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
"b""RT @CeciliaCilicia: Well... I'll just share this #infj #mbti https://t.co/53Fkwihrfs"""
"b""Well... I'll just share this #infj #mbti https://t.co/53Fkwihrfs"""
b'Happy birthday to this little lady khantkhant and Happy Independence day #Myanmar! Our friendship is an INTJ x ENFP\xe2\x80\xa6 https://t.co/dYjYehKfnf'
b'INFP Personality Type: The Creative Seeker https://t.co/G1XWib2zo8 #MBTI #MyersBriggs'
b'There is No Playbook for Life https://t.co/fKgJkk1aEZ #coaching #mbti #processcom #conduiteduchangement #motivation https://t.co/xHEeMORIxO'
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
b'RT @naturerunner91: I think I am the first #INFJ friend my #ENFJ friend has ever had. The depth of my affection for her freaks her out. Yet\xe2\x80\xa6'
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
b'I think I am the first #INFJ friend my #ENFJ friend has ever had. The depth of my affection for her freaks her out.\xe2\x80\xa6 https://t.co/hwvFA57VQN'
"b'RT @SANDAPT: Join #SANDAPT on Sat, 1/19/2018 for our event on #EQ #EmotionalIntelligence and #MBTI #PersonalityType - Register here: https:\xe2\x80\xa6'"
b'Take personality tests to understand your strengths #mbti #esfj #Enneagram'
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
"b'RT @SANDAPT: Join #SANDAPT on Sat, 1/19/2018 for our event on #EQ #EmotionalIntelligence and #MBTI #PersonalityType - Register here: https:\xe2\x80\xa6'"
"b'RT @SANDAPT: Join #SANDAPT on Sat, 1/19/2018 for our event on #EQ #EmotionalIntelligence and #MBTI #PersonalityType - Register here: https:\xe2\x80\xa6'"
"b'RT @SANDAPT: Join #SANDAPT on Sat, 1/19/2018 for our event on #EQ #EmotionalIntelligence and #MBTI #PersonalityType - Register here: https:\xe2\x80\xa6'"
"b'Join #SANDAPT on Sat, 1/19/2018 for our event on #EQ #EmotionalIntelligence and #MBTI #PersonalityType - Register h\xe2\x80\xa6 https://t.co/LDY0jE0Mba'"
"b'RT @katPassionate: Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will matte\xe2\x80\xa6'"
"b'Ti&gt;Fe: No matter how much you know, you have to say it in a way that other people want to hear, or none of it will\xe2\x80\xa6 https://t.co/lNGO5jkReX'"
"b""#Coaching Isn't Just Asking Questions https://t.co/DaEUvwIxmo #mbti #processcom #conduiteduchangement #motivation https://t.co/tsy3e0l35G"""
b'RT @belatedINTP: The gift of being Ti Dom is the ability to immediately discern logical inconsistency. This gift becomes a curse when it co\xe2\x80\xa6'
"b""RT @thembti: Happy #WorldIntrovertDay! We've pulled together 6 little-known facts about #Introversion in this video just for today! https:/\xe2\x80\xa6"""
"b""RT @thembti: Happy #WorldIntrovertDay! We've pulled together 6 little-known facts about #Introversion in this video just for today! https:/\xe2\x80\xa6"""
"b'RT @surveyguy2: #IOPsych ""It\xe2\x80\x99s no secret that many of the most popular dev assessments used for gaining self-knowledge, such as the #MBTI,\xe2\x80\xa6'"
b'RT @SDGrimmAuthor: Accurate. #INFJ #MBTI https://t.co/lGQZDzdBLf'
b'The #ISFP are mainly 9 of the #enneagram\nbut also 6 and 4\n#MBTI'
"b""the #ESFP's have 2 subtypes of the #enneagramm:\n- the 7,\n- the 2\n#MBTI"""
"b""#ISTP's have mainly the type five of the #enneagram as subtype\nAnd also less frequently the 9\n#MBTI"""
"b""#ESTP's have two subtypes of the #enneagram:\n1. The 8\n2. The 7\n#MBTI"""
b'What should you be when you grow up? Hadley\xe2\x80\x99s #Tableau viz helps answer that question based on your #MBTI type. Lea\xe2\x80\xa6 https://t.co/oakIInuzfr'
b'#ISTJ has 3 sub-types of the #ennegram:\n1. The 1\n2. The 6\n3. The 5\n#MBTI'
b'#ISFJ has four subtypes of the #enneagram:\n1. the 6\n2. the 2\n3. the 9\n4. the 1\n#MBTI'
b'#ESTJ has four sub-types:\n1. The 8 of the #enneagram \n2. The 1\n3. The 3\n4. The 6\n#MBTI'
b'The main sub-type of #ESFJ is the 6 of the #enneagram\n#mbti'
b'#Toronto capitalize on our Early Bird Pricing and save $200 if you register before Jan 21. https://t.co/2yjekCiqJG\xe2\x80\xa6 https://t.co/XAvuMHKFJQ'
b'RT @mbtifacts1: Why your #mbti type is so cool \xf0\x9f\x98\x8b https://t.co/j7YyauwVQC'
b'[#MBTI\xc2\xae] Using Type to Navigate #Conflict: It\xe2\x80\x99s not just about Me \xe2\x96\xbahttps://t.co/HEf8UA5xji via @PsychometricsCA #MyersBriggs\xc2\xae'
b'RT @i_paradox_: Paradoxically yours \xf0\x9f\x98\x98\xf0\x9f\x92\x81\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #MyHandleExplained #entp #mbti https://t.co/oQ81POyu2u'
b'Are you a #perceiver or a \xe2\x80\x9cjudger\xe2\x80\x9d? \n\nCan you guess what I am?\n\nEntrepreneurs tend to be Perceivers. In this articl\xe2\x80\xa6 https://t.co/Hh0s96wpUR'
b'The #mbti type #E .. my empathies... More often than not others behaviors can greatly affect us!'
b'Use Your #Personality Type to Achieve #Success at Work - @UndercoverRec  https://t.co/2oNLpa0gWY #MBTI\xe2\x80\xa6 https://t.co/tz8xwlF0y8'
"b'RT @SheilaAthens: Though I actually love public speaking and am a fairly assertive person, I am still a proud introvert. Why?  Because soli\xe2\x80\xa6'"
b'Leader or Manager?  Why most of us prefer Manager.  Great insight #leadership #mbti #myersbriggs https://t.co/xbB8yQBenX'
b'RT @HappyINFJ: What are the positive personality traits of an INFJ? by @HappyINFJ https://t.co/JuyKsXYK0w #INFJ #MBTI #strengths'
b'RT @wittgens_tiNe: Ne is motivated by a \xe2\x80\x9cThat\xe2\x80\x99s a great idea!\xe2\x80\x9d attitude \nNi is motivated by a \xe2\x80\x9cSerious matters only\xe2\x80\x9d attitude\nTi is motivat\xe2\x80\xa6'
b'Ne is motivated by a \xe2\x80\x9cThat\xe2\x80\x99s a great idea!\xe2\x80\x9d attitude \nNi is motivated by a \xe2\x80\x9cSerious matters only\xe2\x80\x9d attitude\nTi is mo\xe2\x80\xa6 https://t.co/fkKXvDn2qj'
b'What are the positive personality traits of an INFJ? by @HappyINFJ https://t.co/JuyKsXYK0w #INFJ #MBTI #strengths'
b'Happy #WorldIntrovertDay! Discover 6 little-known facts about #Introversion &gt; https://t.co/MLtJOkffhd #MBTI https://t.co/ZwKNRNJWyP'
b'New Year\xe2\x80\x99s Resolutions based on MBTI. #NewYearsResolutions #mbti  https://t.co/6jGIRnZohZ'
